"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"360","science","Galaxy pair hints dark matter massive than trillion suns","Astronomers have discovered a massive galaxy pair in proximity that suggests the presence of an enveloping dark matter halo over one trillion times the mass of the Sun. The pair, where the larger galaxy is the most ""gargantuan"" galaxy observed after the first billion years of the Big Bang, has led to questions over the current understanding of the Universe. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512705479742_337.jpg?resize=400px:*","https://www.simonsfoundation.org/2017/12/06/early-galaxies-dark-matter/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"361","science","Scientists reveal most complete skeleton of a human ancestor","South Africa-based scientists have revealed the most complete skeleton ever of a pre-human ancestor older than 1.5 million years. The Australopithecus fossil is also the oldest fossil hominid in southern Africa, dating back 3.67 million years. While the fossil dubbed ""Little Foot"" was discovered in 1997, it took palaeontologists 20 years to carefully excavate and prepare the skeleton.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/7dec/inshorts_image_1512637183662_552.jpg?resize=400px:*","http://www.wits.ac.za/news/latest-news/research-news/2017/2017-12/little-foot-takes-a-bow.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"362","science","Scientist making CO2-absorbing plants wins $3 million prize","American biologist Joanne Chory has been awarded the 2018 Breakthrough Prize, which includes a $3 million cash award, for ""deciphering how plants optimise their growth...to transform sunlight into chemical energy."" Chory and her colleagues at Salk Institute are developing plants that can adapt to climate change and store large amounts of atmospheric carbon dioxide in the ground for long durations.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/6/dkoongqj-2-1512556689960.jpg?resize=400px:*","https://www.salk.edu/news-release/salk-institutes-joanne-chory-awarded-prestigious-breakthrough-prize-life-sciences/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"363","science","UAE launches its first astronaut programme","Dubai's ruler Sheikh Mohammed bin Rashid Al Maktoum has launched the UAE's first astronaut programme. The programme is designed to train four Emirati astronauts for various space missions, eventually sending them to the International Space Station (ISS) within five years. Earlier this year, the UAE had announced plans to send an unmanned probe to Mars by 2021.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512743179881_930.jpg?resize=400px:*","https://www.rt.com/news/412370-uae-astronaut-space-program/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"364","science","Two super-Earths discovered around star 111 light-years away","Astronomers studying data from telescopes of European Southern Observatory have discovered two exoplanets larger than Earth orbiting a red-dwarf star located about 111 light-years away in the constellation Leo. While one planet was first observed in 2015 within the star's habitable zone, fresh analysis revealed it was a super-Earth having a 33-day orbit with another planet having a 9-day orbit.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6dec/inshorts_image_1512561461603_513.jpg?resize=400px:*","https://phys.org/news/2017-12-super-earths-star-k2-.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"365","science","US scientists develop gel to temporarily seal eye injuries","California-based researchers have developed a temperature-sensitive temporary seal that changes from a fluid to a semi-solid when applied to the eye as the patient awaits surgery. On availability of medical services, the seal can be removed by adding cold water. The portable hydrogel may even have potential for temporarily treating gunshot wounds, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/7dec/inshorts_image_1512651799506_743.jpg?resize=400px:*","https://news.usc.edu/132588/a-new-portable-gel-that-could-save-an-injured-eye/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"366","science","New CRISPR method cures genetic disorder without cutting DNA","Spain and US-based researchers have modified the CRISPR/Cas9 gene-editing technique, where the Cas9 enzyme deletes faulty genes. The new technique boosts activity of another gene rather than cutting parts of DNA ""which opens the door to new mutations"". The team demonstrated their technique to recover mice from a fatal muscle deteriorating disorder without directly curing the mutation.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512735855741_420.jpg?resize=400px:*","https://www.theguardian.com/science/2017/dec/07/adapted-gene-editing-tool-crispr-could-treat-incurable-diseases-say-scientists?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"367","science","Jupiter's moon may have plate movements like Earth: Study","A US-based study has provided evidence that the icy shell of Jupiter's moon Europa may have plate tectonics like Earth. NASA missions have earlier suggested the possibility of life in the ocean thought to exist beneath the moon's surface. ""If indeed there's life in that ocean, subduction offers a way to supply the nutrients it would need,"" said study's author.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6dec/inshorts_image_1512557806979_735.jpg?resize=400px:*","https://news.agu.org/press-release/research-bolsters-possibility-of-plate-tectonics-on-europa/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"368","science","Scientists prevent obesity in mice fed with high-fat diet","US-based scientists have discovered a mechanism to prevent the growth of fat cells in mice which were fed a high-fat diet. The team engineered mice with genes that activated the Hedgehog pathway, said to restrain the size of fat cells. After eight weeks of giving fatty food, normal mice became obese whereas the engineered mice didn't gain weight, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6dec/inshorts_image_1512561566800_629.jpg?resize=400px:*","https://www.eurekalert.org/pub_releases/2017-12/wuso-opi120517.php?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"369","science","Most detailed map of fast-moving gas clouds in Universe made","Australia-based researcher Tobias Westmeier has created the most detailed map ever of clouds of high-velocity gas in the Universe. The map shows clouds of neutral hydrogen gas moving towards or away at speeds of up to a few hundred kilometres per second. The exact origin of the clouds which cover 13% of the sky is not yet known, said Westmeier.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6dec/inshorts_image_1512555305779_899.jpg?resize=400px:*","https://www.icrar.org/gasclouds/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"370","science","Scientists simulate dark matter particles hitting Earth","Denmark-based researchers have conducted simulations to understand possible trajectories of the yet unseen dark matter particles hitting the Earth. Researcher Chris Kouvaris said if dark matter is light, it could interact strongly with ordinary matter and lose energy which could make current detectors deep underground unable to catch it. Kouvaris then proposed using surface detectors for the same.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512717971136_892.jpg?resize=400px:*","https://phys.org/news/2017-12-earth-bombarded-dark.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"371","science","Einstein's 1915 letter on relativity auctioned for ₹70 lakh","A signed letter written by Albert Einstein to his friend Michele Besso, expressing joy at the success of his theory of relativity, has fetched nearly ₹70 lakh at an auction. ""The boldest dreams have now been fulfilled,"" Einstein wrote in the letter. The letter dated December 10, 1915, was originally estimated to be worth nearly ₹20 lakh.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/7dec/inshorts_image_1512657914071_987.jpg?resize=400px:*","http://www.hindustantimes.com/world-news/albert-einstein-s-signed-letter-on-relativity-sold-for-106-250/story-19ps1bTJ1BAGGz0CfW8vqL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"372","science","MIT engineers 3D print 'living tattoo' using bacteria","MIT engineers have printed a ""living tattoo"" patterned with live bacteria cells in the shape of a tree engineered to light up in response to a variety of stimuli. The printing technique could be used to fabricate materials for wearable sensors and interactive displays to sense environmental pollutants as well as changes in pH and temperature, said researchers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/6dec/inshorts_image_1512554440084_486.jpg?resize=400px:*","http://news.mit.edu/2017/engineers-3-d-print-living-tattoo-1205?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"373","science","Scientists identify 9 genes that may increase obesity","Canada-based researchers studying over 75,000 adults have identified nine genes that can make one with a high body mass index (BMI) gain more weight. The effect of these genes may be amplified by four times, when compared with populations at the lower 10% of BMI to 10% at the higher end. Scientists noted 50-80% of BMI is related to genetics.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512720227132_160.jpg?resize=400px:*","https://eurekalert.org/pub_releases/2017-12/mu-mrf120717.php?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
"374","science","Study links birth control pills to higher breast cancer risk","An 11-year study on 18 lakh Danish women has found that all forms of hormonal contraception carry a 20% added risk of breast cancer, which lasts for about five years after women stop taking it. While the study didn't account for lifestyle or alcohol consumption, researchers suggested use of non-hormonal contraceptives like IUDs and condoms instead of birth control pills.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/8dec/inshorts_image_1512733517445_741.jpg?resize=400px:*","https://www.theguardian.com/society/2017/dec/06/all-forms-of-hormonal-contraception-carry-breast-cancer-risk-study-finds?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","dkoongqj-2"
